.pl 16959
CisloKarty;NazevZbozi;NazevZbozi2;MernaJednotka;NakupCena;SazbaD;Rabat;Pocet;VPal;VKart;VFol;MinFol;CisloDodavatele;NazevDodavatele;KodZbozi;PodKodZbozi;PrumProdDen;Priznak;Zobrazovat;Pozice;DodCislo
0317$;TekutÈ m˝dlo 5l Antibakter. Riva$;s glycerinem$;kan$;70.48$;21$;33.60$;324$;108$;0$;0$;N$;00001$;Zenit s.r.o. »·slav$;0010$;0004$;3$; $;A$;2N24$;31517
0318$;||200108$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0319$;\o\S·Ëky do vysavaËe Miele GN Hycl.5ks$; $;bal$;169.00$;21$;23.00$;0$;0$;0$;0$;N$;01102$;VIACO$;0000$;0000$;0$; $;A$; $; 
0320$;||191218$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0321$;\o\Olej do louËÌ/lampov˝ PePo 1l Citron$; $;ks$;64.94$;21$;28.00$;0$;74$;8$;0$;N$;00029$;Severochema v.d. Liberec$;0000$;0000$;0$; $;A$;3B02$; 
0322$;Univerzal HIT 10kg$; $;kan$;186.93$;21$;33.30$;65$;40$;0$;0$;N$;00001$;Zenit s.r.o. »·slav$;0002$;0001$;1$; $;A$;1C23$;30013
0323$;\AU\Jar 5l$; $;ks$;193.25$;21$;23.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$; $; 
0325$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0326$;\O\Kyselina citronov· 1kg$; $;ks$;71.80$;21$;28.00$;0$;0$;0$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0000$;0000$;0$; $;A$; $; 
0327$;PÌsek tekut˝ REAL 600g Klasik modr˝$; $;ks$;19.24$;21$;25.90$;4029$;864$;18$;0$;N$;00001$;Zenit s.r.o. »·slav$;0002$;0006$;49$; $;A$;1F11$;30018
0328$;\o\Skinman Soft Protect-Spitaderm 500ml$;500ml$;ks$;99.50$;21$;33.00$;0$;0$;24$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0000$;0000$;1$; $;A$;2F23$; 
0329$;\o\Imagin Sanita koncentr·t 6kg$; $;ks$;1065.10$;21$;28.00$;0$;0$;0$;0$;N$;00685$;Atotech - M.A.G.CZ,a.s.$;0000$;0000$;0$; $;A$; $; 
0330$;\o\Mont·ûnÌ pÏna zimnÌ 750ml$; $;ks$;88.35$;21$;23.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$;3A13$; 
0331$;\o\Z·sobnÌk ruËnÌky ZZ Cormen metallic$; $;ks$;246.16$;21$;28.00$;0$;0$;0$;0$;N$;00638$;Cormen Byst¯ice$;0000$;0000$;0$; $;A$; $;ZKZHP000191
0332$;OsvÏûovaË Gel Glade Citrus kvÏty 150g$;bal po 8 a po 12$;ks$;29.04$;21$;48.50$;54$;0$;8$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0002$;0010$;2$; $;A$;2N52$; 
0333$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0334$;\o\Barva SU 2013/5700 9l zelen·$; $;ks$;1738.50$;21$;23.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$; $; 
0335$;Deodorant do myËky Milo Fresh Lemon$; $;ks$;7.27$;21$;47.80$;39$;0$;20$;0$;N$;00022$;MATTES TRADING s.r.o.$;0002$;0003$;0$; $;A$;2J21$;31032
0336$;TekutÈ m˝dlo 5l Riva Soft krÈmovÈ bÌlÈ$;Clee p˘vodne/Solira$;kan$;33.90$;21$;47.00$;98$;108$;0$;0$;N$;00001$;Zenit s.r.o. »·slav$;0004$;0002$;4$; $;A$;2N64$;1196
0337$;PÌsek tekut˝ REAL 10kg kanystr$; $;kan$;243.78$;21$;25.00$;94$;40$;0$;0$;N$;00001$;Zenit s.r.o. »·slav$;0002$;0006$;1$; $;A$;6000$;30015
0338$;||190103$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0339$;Chr·niË sluchu muölov˝ 3002/3001$; $;ks$;91.61$;21$;28.00$;5$;0$;0$;0$;N$;00465$;Osapo s.r.o.$;0009$;0004$;0$; $;A$;3E81$; 
0340$;M˝dlo Palmolive oranûovÈ/ ûlutÈ 90g   /6$; $;ks$;6.15$;21$;41.10$;940$;0$;72$;6$;N$;00253$;Colgate - Palmolive$;0004$;0001$;24$; $;A$;2G12$; 
0341$;äpejle hrocenÈ/öpiËka d¯evÏn· 100ks 30cm$;3mm$;bal$;15.30$;21$;25.00$;78$;0$;0$;0$;N$;00217$;Wimex s.r.o. Nachod$;0008$;0004$;1$; $;A$;5D44$;66753
0342$;||210111$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0343$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0344$;\o\S·Ëky do vysavaËe Karcher NT 35/1 AP$; $;ks$;29.70$;21$;28.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0346$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0347$;ÿedidlo nitro 700ml C6000$;balak po 6ks$;ks$;32.49$;21$;26.00$;56$;0$;8$;0$;N$;00029$;Severochema v.d. Liberec$;0006$;0003$;2$; $;A$;3I33$;1084056
0348$;Pad super 432mm/17" Ëern˝$; $;ks$;149.00$;21$;23.00$;0$;0$;5$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0003$;0008$;0$;O$;A$;5G21$; 
0349$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0350$;Batole z·syp 100g s·Ëek$; $;ks$;10.80$;21$;24.00$;5$;0$;20$;0$;N$;00066$;Alpa s.r.o. Velke Mezirici$;0004$;0008$;0$; $;A$;3H53$;230 00048
0351$;N·dobÌ Jar 450ml CitrÛn$;hustota 1.025-1.030 g/cm3$;ks$;17.90$;21$;26.00$;1998$;1344$;21$;0$;N$;00032$;Procter & Gamble Rakovnik$;0002$;0002$;25$; $;A$;1B16$; 
0352$;N·dobÌ Jar 900ml Citron$;hustota 1.025-0.030g/cm3$;ks$;27.48$;21$;32.90$;1580$;720$;12$;0$;N$;00032$;Procter & Gamble Rakovnik$;0002$;0002$;44$; $;A$;1B13$; 
0353$;äampon Elseve 250ml Color$; $;ks$;42.43$;21$;29.40$;8$;0$;12$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0004$;0010$;0$; $;A$;3I56$;845830
0354$;N·dobÌ Lena 500g Citron/ PomeranË$; $;ks$;13.72$;21$;25.00$;175$;0$;18$;0$;N$;00001$;Zenit s.r.o. »·slav$;0002$;0002$;3$; $;A$;1B11$; 
0355$;Cleamen 451 1,2kg  odv·pÚovaË$; $;ks$;67.76$;21$;28.00$;0$;0$;12$;0$;N$;00638$;Cormen Byst¯ice$;0000$;0000$;0$;O$;A$;1H11$; 
0356$;\o\Z·sobnÌk WC papÌr 190 Tork 555000 bÌl$;bÌl˝$;ks$;0.00$;21$;28.00$;0$;0$;0$;0$;N$;00527$;SCA Hygiene products s.r.o.$;0000$;0000$;0$; $;A$;0000$; 
0357$;||190531$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0358$;\P\Lak.tuû.HFB380034 Black$; $;ks$;134.76$;21$;30.00$;0$;0$;0$;0$;N$;00738$;AUTO GREMOS, spol. s r.o.$;0000$;0000$;0$; $;A$;2F13$; 
0359$;\o\BalÌËek v·noce kluci mix$; $;bal$;89.00$;21$;30.00$;0$;0$;0$;0$;N$;00555$;PEMA VELKOOBCHOD - zkuöebnÌ$;0000$;0000$;0$; $;A$; $; 
0360$;\o\Barva SU 2013/2880 3.5l hnÏd·$; $;ks$;379.05$;21$;21.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$; $; 
0361$;\S1\KrÈm Solvina mÏsÌËek 100ml$; $;ks$;8.80$;21$;23.00$;0$;0$;10$;0$;N$;00001$;Zenit s.r.o. »·slav$;0000$;0000$;0$; $;A$; $; 
0362$;Milit WP 500ml MR nerez, chrom$; $;ks$;26.53$;21$;24.00$;0$;0$;12$;0$;N$;00048$;Solira Company s.r.o.$;0002$;0004$;0$;X$;A$;2I43$; 
0363$;\o\Desprej 500ml MR alkohol. dezinf. pro$;nova cena 7/2020$;ks$;76.89$;21$;26.00$;0$;0$;20$;0$;N$;01082$;Schuelke CZ, s.r.o.$;0000$;0000$;1$;O$;A$;6000$;70002032
0364$;PapÌrovÈ kuch.role 11m Harmon.EveryDay2k$;novÏ EveryDay$;bal$;13.80$;21$;27.00$;591$;384$;24$;0$;N$;00981$;Miroslav KuËera - Kuku papÌr$;0005$;0003$;9$; $;A$;4C15$;7041
0365$;||180724$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0366$;Okna Clinil 1l$; $;ks$;48.42$;21$;114.00$;24$;0$;12$;0$;N$;00237$;Ecolab Hygiene s.r.o.$;0002$;0011$;1$;O$;A$;2F15$; 
0367$;PÌsek pasta Toro 200g$; $;ks$;16.38$;21$;26.00$;75$;1800$;18$;0$;N$;00038$;TATRACHEMA CZ spol.s.r.o.$;0002$;0005$;2$; $;A$;2N43$;2006
0368$;\o\Uklidov˝ vozÌk Piccolo 3$; $;ks$;3525.00$;21$;28.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0000$;0000$;0$; $;A$; $; 
0369$;||190530$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0370$;||190530$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0371$;||190103$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0372$;\o\Desprej 5L$;cena 7/2020$;ks$;526.14$;21$;28.00$;0$;0$;0$;0$;N$;01082$;Schulke CZ, s.r.o.$;0000$;0000$;0$;O$;A$;3A32$;70002033
0373$;||180724$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0374$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0375$;||180724$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0376$;Mop KOMPLET ploch˝ FW 60cm$; $;ks$;213.64$;21$;44.60$;5$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis s.r.o.$;0003$;0005$;0$; $;A$;5I10$; 
0377$;\o\KrÈm na ruce Indulona Ëerven· **85ml*$; $;ks$;24.90$;21$;28.00$;0$;0$;12$;0$;N$;00383$;Sarantis Czech Republic,s.r.o.$;0000$;0000$;0$; $;A$;2F13$; 
0378$;RuËnÌk frotÈ Comfort 50x100cm modr˝$;500g     bude v b¯eznu$;ks$;52.90$;21$;30.50$;54$;0$;50$;0$;N$;00640$;PROFOD s.r.o.$;0003$;0009$;1$; $;A$;2M51$;1902
0379$;\O\Primalex Polar 15kg$; $;ks$;560.50$;21$;23.00$;0$;0$;0$;0$;N$;00687$;Avex Liberec s.r.o.$;0000$;0000$;0$; $;A$;6000$; 
0380$;ÿedidlo syntetik 420ml 6006$; $;ks$;23.77$;21$;26.00$;11$;0$;12$;0$;N$;00029$;Severochema v.d. Liberec$;0006$;0003$;1$; $;A$;3I31$;1084060
0381$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0382$;||201126$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0383$;\D\Trio 300ml$; $;ks$;29.07$;21$;21.00$;0$;0$;0$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;0$; $;A$; $; 
0384$;||201111$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0385$;\o\Soft Care Des E H5 1,3L alkohol.desif$; $;ks$;247.00$;21$;28.00$;0$;0$;4$;0$;N$;00858$;Diversey »esk· republika s.r.o$;0000$;0000$;0$;O$;A$; $;100938828
0386$;KlÌËek pro d·vkovaË m˝dla a desinf. Novo$; $;ks$;6.00$;21$;236.30$;13$;0$;0$;0$;N$;00200$;Novoplast,ing.Ji¯Ì Voöoust$;0005$;0007$;0$;O$;A$;0000$; 
0387$;Okna Iron 500ml industrial$; $;ks$;9.70$;21$;26.00$;1054$;960$;8$;0$;N$;00029$;Severochema v.d. Liberec$;0002$;0011$;21$; $;A$;3D24$;1041232
0388$;\o\Mop komplet Leifheit Profi set 55096$;p˘vodnÌ 55077/ nahrazen tÌmto$;ks$;1100.00$;21$;30.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$;7000$; 
0389$;N·dobÌ Jar 5l PROFI$; $;ks$;139.68$;21$;30.90$;223$;144$;3$;0$;N$;00032$;Procter & Gamble Rakovnik$;0002$;0002$;9$; $;A$;1B12$; 
0390$;VÏdro pozink 12l$; $;ks$;50.35$;21$;26.00$;122$;0$;10$;0$;N$;00590$;Zempomarket a.s. BeËv·ry$;0003$;0004$;1$; $;A$;5I00$;10616
0391$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0392$;\o\äkrabka na sklo s kart·Ëem Mammoth$; $;ks$;90.80$;21$;28.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0393$;\O\ToaletnÌ papÌr Gigant 2vrs.280/291VPL$; $;rol$;29.22$;21$;31.00$;0$;576$;6$;0$;N$;00358$;KARKO PAPER s.r.o.$;0000$;0000$;0$; $;A$; $; 
0394$;||190103$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0395$;Solmix 10kg vÏdro$; $;kan$;237.33$;21$;24.20$;55$;36$;0$;0$;N$;00001$;Zenit s.r.o. »·slav$;0004$;0003$;1$; $;A$;6000$;30289
0396$;\O\Kyselina sÌrov· 38% 60kg$; $;kan$;235.00$;21$;23.00$;0$;0$;0$;0$;N$;00942$;EURO-äarm spol. s r.o./Oqema$;0000$;0000$;0$; $;A$; $; 
0397$;VlhËenÈ dÏtskÈ ubrousky Pampers 4x52ks$; $;bal$;93.67$;21$;30.00$;17$;0$;3$;0$;N$;00032$;Procter & Gamble Rakovnik$;0004$;0008$;0$;A$;A$;5F52$;231436
0399$;|Paleta EUR - Seneka$; $;ks$;0.00$;0$;0.00$;0$;0$;0$;0$;N$;00740$;SENEKA ⁄stÌ spol.s.r.o.$;0000$;0000$;0$; $;A$;6000$; 
0400$;Mio  600g$; $;ks$;19.13$;21$;28.30$;1099$;864$;18$;0$;N$;00001$;Zenit s.r.o. »·slav$;0004$;0003$;23$; $;A$;1A15$;30047
0401$;||180129$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0402$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0403$;||200108$; $;ks$;0.00$;21$;20.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0404$;WC pisoar DEO doza citron 750g$; $;ks$;121.41$;21$;25.00$;12$;0$;6$;0$;N$;00041$;Dubrava ValaöskÈ Klobouky$;0002$;0008$;0$; $;A$;2N33$;00044
0405$;éabka 400g zmÏkËovaË$; $;ks$;16.76$;21$;31.00$;523$;900$;15$;0$;N$;00041$;Dubrava ValaöskÈ Klobouky$;0001$;0003$;10$; $;A$;1A11$;00001
0406$;Pr·öek MontÈr·Ëek 500g$; $;ks$;36.00$;21$;25.00$;32$;720$;12$;0$;N$;00041$;Dubrava ValaöskÈ Klobouky$;0001$;0003$;0$; $;A$;2K21$;00004
0407$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0408$;Cleamen 143 1l GumoËistiË$; $;ks$;100.84$;21$;25.00$;0$;0$;12$;0$;N$;00638$;Cormen Byst¯ice$;0000$;0000$;0$;O$;A$;2F11$; 
0409$;||191219$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0411$;\o\ZP Paradontax Fluorid 75$; $;ks$;54.94$;21$;23.00$;0$;0$;24$;0$;N$;00167$;GlaxoSmithKline spol.s r.o.$;0000$;0000$;0$; $;A$; $; 
0412$;\D\Herkules tyËinka 40g$; $;ks$;15.67$;21$;23.00$;0$;0$;0$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;4$; $;A$; $; 
0413$;\O\Neodekont 700ml abraz.m˝dlo$; $;ks$;37.60$;21$;23.00$;0$;0$;0$;0$;N$;00602$;MPD plus RakovnÌk$;0000$;0000$;0$; $;A$;7000$; 
0414$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0415$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0416$;\O\Taöka mikroten 10kg barevn· 200ks$; $;bal$;53.56$;21$;28.00$;0$;0$;20$;0$;N$;00245$;Lipa velkoobchod papirem s.r.o.$;0000$;0000$;0$; $;A$;6000$;1953
0417$;PÌsek Real Profi R320 500g aktivnÌ chlÛr$; $;ks$;18.72$;21$;25.80$;78$;800$;20$;0$;N$;00001$;Zenit s.r.o. »·slav$;0002$;0005$;1$; $;A$;2A25$;470001
0418$;\KN\Dentacryl licÌ Prysky¯ice 1kg+1kg$; $;duo$;770.00$;21$;23.00$;0$;0$;0$;0$;N$;00984$;BARVY A LAKY HOSTIVAÿ a.s.$;0000$;0000$;0$; $;A$;2F11$; 
0419$;S·Ëky do koöe 60l 60x85 /10mi 25ks modr˝$; $;rol$;14.75$;21$;24.90$;152$;0$;40$;0$;N$;01029$;PYTLÕK, a.s.$;0003$;0002$;10$; $;A$;3E33$;04.010300
0420$;\o\D·vkovaË bezdotykov˝ Dispenser Hybrid$;na 1,3L patronu Soft Care H5$;ks$;1458.00$;21$;23.00$;0$;0$;0$;0$;N$;00858$;Diversey »esk· republika s.r.o$;0000$;0000$;0$;O$;A$; $;D7524180
0421$;\o\Pytle 300L/70mi role-6ks ËernÈ Fino$; $;rol$;107.60$;21$;25.00$;0$;0$;0$;0$;N$;00383$;Sarantis Czech Republic,s.r.o.$;0000$;0000$;0$; $;A$;3E23$; 
0422$;||190530$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0423$;ChÚapka bavlnÏn· 2ks magnet+poutko mix$;27x17cm$;bal$;28.20$;21$;24.50$;78$;0$;25$;0$;N$;00975$;Velkoobchod FAVE s.r.o.$;0008$;0004$;1$; $;A$;2F31$;179a
0424$;PapÌrovÈ ruËnÌky role 2vr Tork 129243 ze$;510m,1500ut, 34x23,5cm$;rol$;394.00$;21$;42.40$;36$;48$;2$;0$;N$;00527$;SCA Hygiene products s.r.o.$;0005$;0006$;1$; $;A$;6000$; 
0425$;TextilnÌ rukavice Bavlna n·plet TIT Ë.10$; $;par$;3.60$;21$;35.40$;73$;1200$;120$;12$;N$;00465$;Osapo s.r.o.$;0009$;0001$;4$; $;A$;3B41$;1040110
0426$;\D\AutokrÈm Tempo 120g$; $;ks$;44.41$;21$;23.00$;0$;0$;20$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;0$; $;A$; $; 
0427$;TextilnÌ rukavice tepl·k. P·ns.Finch5050$; $;par$;6.62$;21$;40.40$;7$;0$;240$;12$;N$;00465$;Osapo s.r.o.$;0009$;0001$;2$; $;A$;3B32$; 
0428$;Rukavice latex ûlutÈ Twite 7011 Ë.10$; $;p·r$;19.61$;21$;25.80$;98$;0$;120$;0$;N$;00465$;Osapo s.r.o.$;0009$;0001$;1$; $;A$;3B43$; 
0429$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0430$;\o\WC ËistiË Milit 5l$;zamÏnili ve skladu$;ks$;127.70$;21$;28.00$;0$;0$;0$;0$;N$;00048$;Solira Company s.r.o.$;0000$;0000$;0$;O$;A$;6000$; 
0431$;Rukavice komfort Tern/ Zoro Ë.10     /12$; $;p·r$;18.00$;21$;25.60$;242$;0$;120$;12$;N$;00449$;Canis Safety a.s.$;0009$;0001$;1$; $;A$;3B63$; 
0434$;\D\Tempo nemrz.kap.-20   5l$; $;ks$;61.88$;21$;21.00$;0$;0$;0$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;0$; $;A$; $; 
0435$;GumovÈ rukavice technic 600/1,3 dl.Ë.10$;dÈlka 600mm$;par$;219.52$;21$;32.10$;4$;0$;0$;0$;N$;00936$;VULKAN - Medical,a.s.$;0009$;0001$;0$; $;A$;3B41$; 
0436$;\o\Rohoû textilnÌ Arcos 80x60cm olemovan$; $;ks$;627.00$;21$;28.00$;0$;0$;0$;0$;N$;01058$;VÏra NiûnÌkov· NIMPEX$;0000$;0000$;0$; $;A$; $; 
0437$;Br˝le ËirÈ ochrannÈ B-V38$; $;ks$;49.34$;21$;23.00$;15$;0$;5$;0$;N$;00465$;Osapo s.r.o.$;0009$;0004$;0$; $;A$;3E71$;4020104
0438$;Respir·tor bÌl˝ obyË CABOT-Manly$; $;ks$;0.95$;21$;77.00$;0$;0$;50$;0$;N$;00465$;Osapo s.r.o.$;0009$;0004$;2$;X$;A$;3E81$;4040101
0440$;||190102$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;8$;A$;00000$; $;0000$;0000$;0$; $;A$; $; 
0441$;\o\Isopropylalkohol IPA 5l$; $;kan$;268.00$;21$;23.00$;0$;0$;0$;0$;N$;01115$;Nanobala s.r.o.$;0000$;0000$;0$; $;A$; $; 
0442$;Cleamen 520 5l dezinfekce$; $;kan$;414.12$;21$;28.00$;0$;0$;0$;0$;N$;00638$;Cormen Byst¯ice$;0002$;0009$;0$;O$;A$;2L31$; 
0443$;\o\Brita purity C150 quell St zmÏk.vody$; $;ks$;2265.00$;21$;28.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0444$;Rukavice zimnÌ PUFFIN /Dino/Firefinch 11$; $;p·r$;31.96$;21$;25.00$;45$;0$;12$;0$;N$;00465$;Osapo s.r.o.$;0009$;0001$;0$; $;A$;3B13$;1140311
0445$;\o\PAD super 11/280mm modr˝$; $;ks$;75.00$;21$;23.00$;0$;0$;0$;0$;N$;01007$;Augustin Pecha-Mopservis$;0000$;0000$;0$; $;A$;   0$; 
0446$;Pytle 120L/60mi 70x110cm role-20ks Ëern·$; $;rol$;43.44$;21$;35.30$;0$;420$;10$;0$;N$;01029$;PYTLÕK, a.s.$;0003$;0002$;22$; $;A$;3D15$;05.060570
0447$;\O\Winterhalter F8400 25kg$;NC 2019$;ks$;1760.00$;21$;28.00$;0$;0$;0$;0$;N$;00954$;Winterhalter$;0000$;0000$;0$; $;A$;6000$;3301500
0448$;||191025$; $;ks$;0.00$;21$;21.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0449$;\o\Olej Castrol Magnatec 5W-40 C3 5l$; $;ks$;886.16$;21$;21.00$;0$;0$;0$;0$;N$;00228$;OMA CZ, a.s. Straz p.R.$;0000$;0000$;0$; $;A$; $; 
0450$;\D\Silichrom 90g$; $;ks$;25.03$;21$;23.00$;0$;0$;0$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;0$; $;A$; $; 
0451$;||190111$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0452$;äampon Primo 1l B¯Ìza Clear$; $;ks$;15.00$;21$;28.00$;54$;0$;10$;0$;N$;00116$;Primo group s.r.o.$;0004$;0010$;0$; $;A$;3I64$;10035
0453$;\D\Herkules 250g$; $;ks$;32.11$;21$;23.00$;0$;0$;0$;0$;N$;00024$;Druchema,druûstvo pro chem.v˝robu$;0000$;0000$;2$; $;A$; $; 
0454$;||190111$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0455$;P·r·tka 100ks oboustrann· 6.5cm v s·Ëku$; $;bal$;2.10$;21$;65.30$;52$;0$;50$;0$;N$;00217$;Wimex s.r.o. Nachod$;0008$;0004$;1$; $;A$;5D43$;66717
0456$;Smet·k PE bez z·vitu 5183/616$; $;ks$;56.61$;21$;24.10$;11$;0$;6$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0007$;0001$;0$; $;A$;5M22$; 
0457$;Souprava smet·Ëek+lopatka 5207/616$;bez gumy$;ks$;43.19$;21$;25.30$;55$;0$;15$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0007$;0003$;1$; $;A$;5M13$; 
0458$;Kart·Ëek na ruce PE oboustrann˝ 3105/2$; $;ks$;11.61$;21$;25.10$;59$;0$;10$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0007$;0006$;1$; $;A$;5B63$; 
0459$;Kart·Ëek na ruce PE jednostrann˝ 3105/1$; $;ks$;9.63$;21$;24.80$;123$;0$;10$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0007$;0006$;4$; $;A$;5B63$; 
0460$;||190213$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0461$;||190104$; $;ks$;0.00$;21$;23.00$;0$;0$;0$;0$;N$;00000$; $;0000$;0000$;0$; $;A$; $; 
0463$;Kart·Ë lahvov˝ 60mm    2520$; $;ks$;20.67$;21$;25.10$;24$;0$;24$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0007$;0006$;0$; $;A$;5B64$; 
0464$;stojan na odpad s n·öl Pedalbag vÌk.Ëerv$;120l$;ks$;2221.00$;21$;30.00$;0$;0$;0$;0$;N$;00087$;Eastmop spol.s r.o.$;0003$;0007$;0$;O$;A$;4A00$;19
0465$;Kart·Ë dehtovacÌ mal˝ 22x7x9cm$; $;ks$;84.81$;21$;24.00$;3$;0$;25$;0$;N$;00002$;Kartacovny a.s. Pelhrimov$;0007$;0004$;0$;D$;A$;5C51$; 
0467$;\o\Z·sobnÌk ruËnÌky Tork 551000 Matic$; $;ks$;60.00$;21$;28.00$;0$;0$;0$;0$;N$;00527$;SCA Hygiene products s.r.o.$;0000$;0000$;0$; $;A$;5F21$; 
